,index,url,rest_price_idr,review,lat,long,is_chain,alcohol,delivery,entertainment,indoor seating,kid friendly,no alcohol available,others_facility,outdoor seating,parking service,praying room,private dining area available,self service,smoking area,special_meal,table booking,table booking not available,table reservation required,takeaway available,asian,bakery,beverages,cafe,coffee,desserts,drink,fast_food,india,indonesia_traditional,indonesian,melayu,mid_east,noodle,others_type,seafood,snacks,special_food,street_food,tea,western,encode,geohash,d_250_airport,d_250_atm,d_250_bank,d_250_cafe,d_250_convenience_store,d_250_gas_station,d_250_hospital,d_250_lodging,d_250_meal_takeaway,d_250_mosque,d_250_park,d_250_restaurant,d_250_school,d_250_store,d_250_supermarket,d_250_train_station,en_250,n_compt_250,avg_n_rest,rating
520,927,https://www.zomato.com/jakarta/bamboo-dimsum-tebet/info,120000,619.0,-6.227998,106.856564,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000100000000000000000000000000000000000000000000000000000000000000,qqguxd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.6365141682948128,0.0,0.0,2.0
4561,1482,https://www.zomato.com/jakarta/saboga-1-thamrin/info,100000,8.0,-6.187529,106.823889,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000011000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguyc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
314,498,https://www.zomato.com/jakarta/ichiban-sushi-3-kelapa-gading/info,200000,94.0,-6.145675,106.892269,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000010000000,qquj03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,2.6
1531,4562,https://www.zomato.com/jakarta/dapur-solo-sudirman/info,180000,21.0,-6.2248305891,106.8038973212,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000000000000000000000,qqguw6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.039720770839918,0.0,0.0,2.6
1200,3257,https://www.zomato.com/jakarta/burger-king-gandaria/info,125000,38.0,-6.24448,106.783816,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000100000000100000000000000000000000000000000000000000000000000000000000,qqgumz,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.303092403761719,0.0,0.0,2.3
2288,6694,https://www.zomato.com/jakarta/aneka-bubur-786-kemang/info,120000,7.0,-6.25578,106.814848,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000110000000000000000000001000000000000000000000000000,qqguqt,0.0,1.0,4.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,2.013805893852347,0.2727272727272727,3.8,2.6
1196,4007,https://www.zomato.com/jakarta/soto-betawi-h-tohir-kuningan/info,70000,5.0,-6.2215199161,106.8338311091,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000001000000000000000000000000000000000000000000000000000000010000000000000000,qqgux5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
717,5575,https://www.zomato.com/jakarta/sate-sabang-pak-heri-menteng/info,50000,37.0,-6.186918,106.825321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000100000000000000000000,qqguyc,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.3296613488547582,0.0,0.0,2.5
93,633,https://www.zomato.com/jakarta/waroeng-steak-and-shake-tebet/info,80000,136.0,-6.228207,106.855362,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000001000000000000,qqguxd,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,1.691434336280957,0.0,0.0,2.5
3090,6224,https://www.zomato.com/jakarta/potion-kelapa-gading/info,100000,4.0,-6.1532943614,106.9075395539,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00010000000000000000000000000000000000000000000000000000000000000000000000000000000010,qquhbx,0.0,6.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,4.0,0.0,1.948204229494768,0.3,3.6,2.2
186,1428,https://www.zomato.com/jakarta/kazoku-thamrin/info,250000,10.0,-6.190567,106.823398,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000000000000,qqguyc,0.0,9.0,4.0,6.0,4.0,6.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.979986620513135,0.0,0.0,2.3
3179,863,https://www.zomato.com/jakarta/kedai-tiga-nyonya-tebet/info,250000,73.0,-6.242571,106.847689,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000010000000000000000000000000,qqgurr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
4499,3984,https://www.zomato.com/jakarta/kwetiaw-sapi-pontianak-88-kuningan/info,150000,4.0,-6.224695,106.829422,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,1.3341863749329532,0.0,0.0,2.4
3584,916,https://www.zomato.com/jakarta/rice-bowl-tebet/info,150000,80.0,-6.223603,106.843288,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qqgux7,0.0,4.0,1.0,15.0,3.0,0.0,0.0,3.0,3.0,8.0,0.0,11.0,1.0,10.0,0.0,0.0,2.008187065546619,0.0566037735849056,3.7,2.5
176,773,https://www.zomato.com/jakarta/soerabaja-cafe-tebet/info,150000,7.0,-6.236604,106.843507,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000010100000000000000000000000000000000000000000000000000000000000100000,qqgux2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
89,5838,https://www.zomato.com/jakarta/kafe-betawi-setiabudi/info,300000,77.0,-6.2153434704,106.8300880864,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000001000000000000000000000000000000000000000000000000000000010000000000000000,qqguwu,0.0,10.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.402793995160358,0.0,0.0,2.4
2042,1790,https://www.zomato.com/jakarta/nasi-kapau-merdeka-senopati/info,100000,5.0,-6.239254,106.809809,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguw8,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,2.137793249693829,0.1666666666666666,3.8,2.5
215,6270,https://www.zomato.com/jakarta/ilalang-restaurant-hotel-gren-alia-cikini/info,250000,4.0,-6.1924375604,106.8387020007,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000011010000000000000000000000000000000000000000000000,qqguz0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.0
93,633,https://www.zomato.com/jakarta/waroeng-steak-and-shake-tebet/info,80000,136.0,-6.228207,106.855362,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000001000000000000,qqguxd,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,1.691434336280957,0.0,0.0,2.5
3158,2147,https://www.zomato.com/jakarta/samwon-express-tanjung-duren/info,150000,98.0,-6.178233,106.790114,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000001000000000000000000000000000000000000000000,qqguy5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6931471805599453,0.0,0.0,2.6
2106,1219,https://www.zomato.com/jakarta/the-atjeh-connection-resto-coffee-thamrin/info,150000,19.0,-6.184328,106.824929,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguyf,0.0,7.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.6088829638639006,0.3,3.3000000000000003,2.5
51,113,https://www.zomato.com/jakarta/singapore-koo-kee-restaurant-kelapa-gading/info,150000,26.0,-6.1574301504,106.910274066,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000,qquhbz,0.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.9722469794234416,0.0,0.0,2.6
1538,7042,https://www.zomato.com/jakarta/nasi-uduk-kebon-kacang-zainal-fanani-pondok-indah/info,100000,22.0,-6.2546133743,106.7906468734,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000001000000000000000000000000000000000000000000000000000000000000000000000000,qqguqj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6
3875,1470,https://www.zomato.com/jakarta/pondok-selera-thamrin/info,50000,5.0,-6.190076,106.823648,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000010000000000000000000000000000000000000000000000,qqguyc,0.0,4.0,1.0,6.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8378815797682808,0.125,2.6,2.4
2335,4738,https://www.zomato.com/jakarta/bebek-goreng-h-slamet-1-fatmawati/info,100000,6.0,-6.285313,106.807062,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qqgunr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.039720770839918,0.0,0.0,2.6
1013,4592,https://www.zomato.com/jakarta/the-coffee-bean-tea-leaf-1-sudirman/info,110000,34.0,-6.224564,106.803908,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,01000000000000000000101000000000000001000000000000000000000000000000000000000000100000,qqguw6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.039720770839918,0.0,0.0,2.4
1965,3063,https://www.zomato.com/jakarta/bakso-lapangan-tembak-senayan-kebayoran-lama/info,130000,25.0,-6.220981,106.783527,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000001000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgutg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
2892,763,https://www.zomato.com/jakarta/comic-cafe-tebet/info,200000,310.0,-6.228315,106.855115,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000010000000000000000000010000000000000000000000000000000000000000000000,qqguxd,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,6.0,2.0,2.0,0.0,0.0,1.9447946877201487,0.0,0.0,2.5
3048,5270,https://www.zomato.com/jakarta/jolee-durian-corner-pluit/info,70000,8.0,-6.109306,106.778834,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000001000000000000000000000000000000000000000000000000000000000000000,qqgvjz,0.0,1.0,0.0,18.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,8.0,1.0,57.0,1.0,0.0,1.2403892839579664,0.1764705882352941,3.4666666666666663,2.6
3397,1026,https://www.zomato.com/jakarta/kin-no-taki-thamrin/info,250000,32.0,-6.20013,106.822469,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000010000000,qqguwz,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,2.4
476,3850,https://www.zomato.com/jakarta/concessions-xxi-epicentrum-walk-kuningan/info,200000,5.0,-6.2171083195,106.8347615004,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00000000000000100000000000010000000000000000000000000000000000000000000000000000000000,qqguxh,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.294545165844896,0.0,0.0,2.0
370,586,https://www.zomato.com/jakarta/es-teler-77-tebet/info,115000,49.0,-6.22312,106.842147,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qqgux7,0.0,4.0,2.0,15.0,3.0,0.0,0.0,3.0,3.0,10.0,0.0,10.0,0.0,9.0,1.0,0.0,2.039903587621226,0.1538461538461538,3.6000000000000005,2.2
2580,7225,https://www.zomato.com/jakarta/riung-sunda-cikini/info,200000,21.0,-6.191294,106.838701,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000100000000,qqguz0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.762314710836667,1.0,3.733333333333334,2.3
309,1040,https://www.zomato.com/jakarta/bakso-boedjangan-1-thamrin/info,100000,14.0,-6.183683,106.824542,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000011000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguyf,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.4701319204088408,0.4,3.6,2.2
3961,2317,https://www.zomato.com/jakarta/soto-betawi-bang-kubil-tanjung-duren/info,100000,4.0,-6.173844,106.787895,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000001000000000000000000000000000000000000000000000000000000010000000000000000,qqguyh,0.0,9.0,4.0,3.0,7.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,1.9941837185209152,0.0277777777777777,3.1,2.5
93,633,https://www.zomato.com/jakarta/waroeng-steak-and-shake-tebet/info,80000,136.0,-6.228207,106.855362,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000000000000000000000000000000000000000001000000000000,qqguxd,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,1.691434336280957,0.0,0.0,2.5
1028,3820,https://www.zomato.com/jakarta/gulu-gulu-kuningan/info,60000,10.0,-6.2244436284,106.8270843476,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000101000000000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,17.0,1.0,3.0,8.0,0.0,0.0,1.0,46.0,2.0,0.0,5.0,4.0,30.0,6.0,0.0,1.7879677706577837,0.25,2.7,2.4
638,1618,https://www.zomato.com/jakarta/mie-kingkong-senopati/info,80000,7.0,-6.2389872885,106.8043630198,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000001000000000000000000000000000000000000000000000000000000000000000000,qqguw2,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2730283365896256,0.5,2.9,2.4
2244,5188,https://www.zomato.com/jakarta/nahm-thai-suki-bbq-pluit/info,160000,10.0,-6.116379,106.788609,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000100000000000000000000000000000000000000000000000000000000000000000000010000,qqgvnn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6
4541,4506,https://www.zomato.com/jakarta/laus-kopi-sudirman/info,150000,26.0,-6.2136329445,106.82016626,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000010000000000000000000000000,qqguwu,0.0,8.0,10.0,7.0,2.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,2.0,0.0,6.0,0.0,2.0807125880848893,0.2857142857142857,3.6,2.5
