index,url,rest_price_idr,review,lat,long,is_chain,rating,new_code_res_type,rank_res_type,new_code_fac,rank_fac,encode,geohash,d_250_airport,d_250_atm,d_250_bank,d_250_cafe,d_250_convenience_store,d_250_gas_station,d_250_hospital,d_250_lodging,d_250_meal_takeaway,d_250_mosque,d_250_park,d_250_restaurant,d_250_school,d_250_store,d_250_supermarket,d_250_train_station,en_250,n_compt_250,avg_n_rest
28,https://www.zomato.com/jakarta/xin-jang-satay-kelapa-gading/info,80000,19.0,-6.1710656589,106.8982755393,0,3.7,0,1665,0,1496,00000000000000000001000000000000000010000000000000000000000000000100000000100000000010,qquhbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,https://www.zomato.com/jakarta/voguerina-taipei-kelapa-gading/info,80000,27.0,-6.145790724,106.8917866051,0,3.3,0,1620,0,1176,00000100000000000000000000000000000000000000000000000000000100000000000000000000000000,qquj03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.2857142857142857,3.7
30,https://www.zomato.com/jakarta/sandjaja-kelapa-gading/info,200000,82.0,-6.1704206585,106.8994255364,0,3.8,0,1904,0,1839,00010000000000000000000000000000000000010000000000000000000000000010000000000000000000,qquhbs,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.7677614722893296,0.0,0.0
31,https://www.zomato.com/jakarta/ojju-kelapa-gading/info,200000,78.0,-6.1507792713,106.8916605413,1,3.8,0,1599,0,109,00000000000000000001000000000000000000000001000000000000000000000000000000100000000000,qquj02,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0114042647073516,0.5,4.5
32,https://www.zomato.com/jakarta/mcdonald-s-kelapa-gading/info,100000,177.0,-6.14676,106.89642,1,4.1,0,113,0,70,00000000000000000000000000100000000010000000000000000000000000000000000000000000000000,qquj03,0.0,9.0,4.0,2.0,2.0,3.0,8.0,3.0,0.0,0.0,1.0,8.0,3.0,3.0,1.0,0.0,2.264036974185803,0.07142857142857142,3.8
33,https://www.zomato.com/jakarta/bakso-boedjangan-kelapa-gading/info,100000,382.0,-6.161882,106.90417,1,3.1,0,2177,1,2,00000011000000000100000000000000000010000000000000000000000000000000000000000000000000,qquhbw,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.5247073930301436,0.0,0.0
34,https://www.zomato.com/jakarta/soto-mie-pak-kadir-kelapa-gading/info,80000,17.0,-6.1465270919,106.9067660719,0,3.5,0,2143,1,2,00000000000000100000100000000000000000000000000000000000000000000000010000000000000000,qquj09,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,1.172993472439513,0.0,0.0
35,https://www.zomato.com/jakarta/pastel-ma-cik-kelapa-gading/info,60000,27.0,-6.157257,106.908425,0,3.7,0,1014,0,598,00000000000000000000000001000000000000100000000000000000000000000000000000100000000000,qquhbz,0.0,26.0,15.0,6.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,10.0,5.0,0.0,2.084742617487081,0.15384615384615385,3.85
36,https://www.zomato.com/jakarta/docliz-coffee-kitchen-kelapa-gading/info,120000,50.0,-6.155096,106.892557,0,3.7,0,1078,0,70,00010000000000000010100000000000000001000000000000000000000000000000000000100000000000,qquhbr,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.7478680974667573,0.0,0.0
37,https://www.zomato.com/jakarta/sister-grounds-coffee-eatery-kelapa-gading/info,150000,52.0,-6.1752249758,106.9129673392,0,3.9,0,1821,0,416,00000000000000000000100000000000000010000000000000000000000000000100000000000000000000,qquhbg,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,1.4180693652516903,0.125,3.9
38,https://www.zomato.com/jakarta/manta-e-sport-cafe-kelapa-gading/info,120000,111.0,-6.1742076495,106.913966462,0,4.0,0,942,0,83,00000000000000000010100000000000000000000000000001000000000000000000100000100000000000,qquhbu,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.277034259466139,0.0,0.0
39,https://www.zomato.com/jakarta/a-fung-baso-sapi-asli-kelapa-gading/info,130000,33.0,-6.1564181235,106.9091012701,1,3.8,0,1765,1,3,00000001000000000000000000000000000010000000000000000000000000000000000000000000000010,qquhbz,0.0,9.0,5.0,8.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,10.0,3.0,0.0,2.1134552214447657,0.2777777777777778,3.7399999999999998
40,https://www.zomato.com/jakarta/soto-kudus-blok-m-kelapa-gading/info,80000,35.0,-6.167594,106.900631,1,2.7,0,1512,0,345,00000000000000000100000000100000000000010000000000000000000000000000010000000000000000,qquhbt,0.0,16.0,16.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,1.7688043590961617,0.15384615384615385,3.4
41,https://www.zomato.com/jakarta/deja-coffee-pastry-kelapa-gading/info,150000,6.0,-6.1633566029,106.9032751769,0,3.4,0,953,0,54,00000000000000000010100000000000000000100000000000000000000000001000000000000010000010,qquhbt,0.0,10.0,8.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,5.0,5.0,1.0,2.0559663341860075,0.09090909090909091,4.0
42,https://www.zomato.com/jakarta/sate-padang-ajo-ramon-kelapa-gading/info,80000,30.0,-6.1460807377,106.8915458769,1,3.5,0,1549,0,1353,00000000000000000000100000000000000000000000000000000000010000000100000000000000000000,qquj03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0397207708399179,0.0,0.0
43,https://www.zomato.com/jakarta/clairmont-1-kelapa-gading/info,100000,18.0,-6.168645,106.899896,0,3.9,0,78,0,51,00000100000000000000100000000000000000000000000000000000000000000000000000000000000000,qquhbt,0.0,20.0,20.0,2.0,3.0,0.0,4.0,4.0,2.0,0.0,2.0,14.0,0.0,12.0,0.0,0.0,1.9472737621031957,0.1,3.3
44,https://www.zomato.com/jakarta/seven-beans-coffee-kelapa-gading/info,100000,10.0,-6.1705923253,106.9092836604,0,3.4,0,1950,0,473,00000000000000000010100000000000000000000000000000000000000000000000000000000100000000,qquhbu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,1.3296613488547582,0.0,0.0
45,https://www.zomato.com/jakarta/lapo-ni-tondongta-pramuka-kelapa-gading/info,100000,29.0,-6.146824,106.909847,0,3.6,0,359,0,228,00000000001000000000000000000000000010000000000000000000000000000000000000000000000000,qquj0c,0.0,2.0,5.0,11.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,7.0,7.0,1.0,0.0,2.093340985498775,0.058823529411764705,3.9
46,https://www.zomato.com/jakarta/burgreens-eatery-kelapa-gading/info,250000,59.0,-6.151242,106.89323,0,4.0,0,691,0,1735,00000000000000000000100000000000010010000000000000000000000000000000000000000000000010,qquj02,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.5595811562598767,0.0,0.0
47,https://www.zomato.com/jakarta/bakmi-bintang-gading-kelapa-gading/info,120000,326.0,-6.1512492891,106.9090590254,1,4.3,0,643,0,9,00000010000000000001000100000000000000010000000000000000000000000010000000000000000000,qquj0b,0.0,2.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.6839972770367553,0.0,0.0
48,https://www.zomato.com/jakarta/pizzeria-cavalese-kelapa-gading/info,200000,74.0,-6.150949,106.89295,0,4.0,0,596,0,1444,00000000000000100000100000000000000001000000000000000000000000100000000000000000000000,qquj02,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.5832584594204766,0.0,0.0
49,https://www.zomato.com/jakarta/street-steak-kelapa-gading/info,220000,935.0,-6.165462,106.902579,0,4.5,0,1627,0,1114,00000000000000000000000000000000000000010000000000000000000000000000010001000000000000,qquhbt,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0253262207700677,0.0,0.0
50,https://www.zomato.com/jakarta/d-crepes-1-kelapa-gading/info,50000,25.0,-6.1564754584,106.909481138,1,3.5,0,1777,0,62,00000000000000000001001100000000000000000000000000000000000000000000100000000000000000,qquhbz,0.0,5.0,4.0,6.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,2.0762959071990688,0.0,0.0
51,https://www.zomato.com/jakarta/eggo-waffle-kelapa-gading/info,60000,98.0,-6.1565557939,106.9092025235,1,3.4,0,32,0,5,00000000000000000000101000000000000000000000000000000000000000000000000000000000000000,qquhbz,0.0,12.0,7.0,6.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,2.0,9.0,2.0,0.0,2.097366809624527,0.4166666666666667,3.7
52,https://www.zomato.com/jakarta/restoran-sederhana-kelapa-gading/info,160000,40.0,-6.159694,106.905635,1,3.9,0,1124,0,59,00000000000000000000000000000000000010000000000000000000010000000010000000000000000000,qquhbw,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
53,https://www.zomato.com/jakarta/chicken-phong-kelapa-gading/info,280000,66.0,-6.1497558979,106.8910231814,0,3.7,0,427,0,222,00000000000000000000000000000000000000010001000000000000000000000000010000000000000000,qquj02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,https://www.zomato.com/jakarta/warung-tahu-kelapa-gading/info,200000,32.0,-6.152185,106.90588,0,3.2,0,1043,4,0,00010000000000000000000000000000000000000000000000000000000100000000000000000000000000,qquj08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.3333333333333333,2.2
55,https://www.zomato.com/jakarta/eaton-noodles-kelapa-gading/info,150000,36.0,-6.1616765759,106.9044704363,0,3.0,0,1242,0,217,00000100000000000011100000000000000010000000000000000000000000000000000000000000000000,qquhbw,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.2730283365896256,0.3333333333333333,2.7
56,https://www.zomato.com/jakarta/kepiting-cak-gundul-kelapa-gading/info,120000,98.0,-6.146251,106.909404,0,3.5,0,212,0,1492,00000000000000000000000000000000000010000000000000000000000000000010000000000000000010,qquj0c,0.0,1.0,3.0,7.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,6.0,7.0,7.0,4.0,1.0,2.2463671974810504,0.08333333333333333,3.2
57,https://www.zomato.com/jakarta/mr-musa-kelapa-gading/info,200000,49.0,-6.1496008917,106.8995579705,0,3.8,0,204,0,6,00000000000000000000100000000000000000000001000000000000000000000000000000000000000000,qquj08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,https://www.zomato.com/jakarta/hunan-fish-noodle-kelapa-gading/info,100000,40.0,-6.1570464738,106.9088856876,0,3.4,0,1036,0,80,00000000000000000001000000000000000000000000000000000000000000000010000000000100000000,qquhbz,0.0,25.0,14.0,6.0,2.0,0.0,0.0,6.0,2.0,0.0,2.0,3.0,2.0,10.0,4.0,0.0,2.0105773593394995,0.047619047619047616,4.1
59,https://www.zomato.com/jakarta/warung-nyonyah-kelapa-gading/info,100000,7.0,-6.152198,106.905832,0,3.3,0,1156,0,9,00000000000000000000100000000000000010010000000000000000000000000100000000000000000000,qquj08,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.8343719702816237,0.1111111111111111,2.7
60,https://www.zomato.com/jakarta/warunk-upnormal-1-kelapa-gading/info,100000,182.0,-6.1526433393,106.9094365463,1,3.3,0,1437,0,205,00000011000000000000000000000000000010000000000000000000000000000000000000100000000000,qquhbz,0.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,1.9722469794234416,0.0,0.0
61,https://www.zomato.com/jakarta/bukan-ropang-kelapa-gading/info,80000,122.0,-6.1452450311,106.8947692215,0,3.8,0,1751,0,238,00000000000000000000000000000000000000000000000000000000000000100000000000100000000010,qquj03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,https://www.zomato.com/jakarta/sari-sanjaya-kelapa-gading/info,100000,166.0,-6.153631,106.908943,1,3.9,0,615,4,0,00000001000000000000000000000000000000000000000000000000000000000010000000000000000000,qquhbz,0.0,8.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,1.990331696609647,0.06666666666666667,3.8
63,https://www.zomato.com/jakarta/mr-ca-jang-kelapa-gading/info,200000,24.0,-6.1510642821,106.8907764182,0,3.6,0,284,0,63,00000000000000000000000000000000000000010001000000000000000000000000000000000000000000,qquj02,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9502705392332347,0.0,0.0
64,https://www.zomato.com/jakarta/bakmi-medan-kebon-jahe-kelapa-gading/info,90000,34.0,-6.1474181323,106.9097832218,0,3.8,0,1510,1,2,00000010000000000000000000000000000000000000000000100000000000000010000000000000000000,qquj0b,0.0,3.0,2.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,2.045913208112367,0.0,0.0
65,https://www.zomato.com/jakarta/holy-noodle-kelapa-gading/info,200000,163.0,-6.152228,106.891892,0,4.3,0,528,0,169,00000000000000100000100000000000000000000001000000000000000000000000000000000000000000,qquj02,0.0,3.0,6.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,2.0,3.0,3.0,0.0,2.016758227908489,0.15,3.5
66,https://www.zomato.com/jakarta/yoons-kitchen-kelapa-gading/info,150000,11.0,-6.1601615469,106.9071238115,0,3.1,0,1967,0,367,00000010000000000000000000000000000000000001000000000000000000000000000000000000000000,qquhbw,0.0,4.0,8.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1.8854819933311897,0.0,0.0
67,https://www.zomato.com/jakarta/sate-khas-senayan-1-kelapa-gading/info,280000,80.0,-6.1455907144,106.8920665607,1,3.5,0,280,0,25,00000001000000000000000000000000000010000000000000000000000000000100000000000000000000,qquj03,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0789922078775833,0.0,0.0
68,https://www.zomato.com/jakarta/lum-dee-thai-bbq-kelapa-gading/info,100000,47.0,-6.1672579786,106.9016028196,0,3.6,0,1421,0,8,00000000000100100000100000000000100000000000000000000000000000000000000000000000010000,qquhbt,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,1.4750763110546947,0.0,0.0
69,https://www.zomato.com/jakarta/chung-gi-wa-2-kelapa-gading/info,300000,59.0,-6.151973,106.889977,1,3.4,0,1781,0,166,00000000000000000000000000000000000010010001000000000000000000000000010000000000000000,qquj02,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9497249735351774,0.0,0.0
70,https://www.zomato.com/jakarta/yuraku-kelapa-gading/info,330000,485.0,-6.158744,106.907144,0,4.3,0,52,0,656,00000000000000000000000000000000000010100000000000000000000000000000000000000000000000,qquhbw,0.0,28.0,18.0,14.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,19.0,2.0,20.0,7.0,0.0,1.9983347835755054,0.21875,3.314285714285714
72,https://www.zomato.com/jakarta/phyllo-coffee-kitchen-kelapa-gading/info,130000,43.0,-6.175961,106.895456,0,3.9,0,82,0,12,00000000000000000000100000000000000010000000000000000000000000000000100000000000000000,qquhb7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.6365141682948128,0.0,0.0
73,https://www.zomato.com/jakarta/sinar-khek-2-kelapa-gading/info,60000,71.0,-6.150496,106.892064,0,3.5,0,2176,0,12,00000000000000000001000000000000000000000000000000000000000100000000000000000000000000,qquj02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,4.5
74,https://www.zomato.com/jakarta/kopi-luwak-kelapa-gading/info,200000,41.0,-6.15724,106.908243,1,3.2,0,330,4,0,00000000000000000000100000000000000010010000000000000000000000000000000000000000100000,qquhbz,0.0,28.0,15.0,6.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,5.0,10.0,5.0,0.0,2.0846653917311713,0.2692307692307692,3.685714285714286
75,https://www.zomato.com/jakarta/shabu-shabu-express-kelapa-gading/info,200000,17.0,-6.157377,106.90781,1,3.5,0,177,0,581,00000010000000000000000000000000000000100000000000000000000000000000000000000000000000,qquhbx,0.0,73.0,28.0,31.0,2.0,0.0,2.0,3.0,11.0,1.0,0.0,42.0,5.0,37.0,8.0,0.0,1.9511974472576228,0.24210526315789474,3.743478260869565
76,https://www.zomato.com/jakarta/gahyo-korean-bbq-kelapa-gading/info,500000,20.0,-6.151232,106.890206,0,3.7,0,605,0,969,00100000000100000000000000000000100000000001000000000000000000000000000000000000000000,qquj02,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5623351446188083,0.0,0.0
77,https://www.zomato.com/jakarta/lapo-ni-dainang-by-sirait-kelapa-gading/info,80000,33.0,-6.170679,106.900164,0,3.9,0,1284,1,4,00000000001000000000000000000000000000100000000000000000000000000000000000000010000000,qquhbs,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0397207708399179,0.0,0.0
78,https://www.zomato.com/jakarta/ayam-suwir-wara-wiri-kelapa-gading/info,80000,30.0,-6.171951,106.905466,0,3.8,1,6,0,53,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qquhbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,https://www.zomato.com/jakarta/bamboo-dimsum-1-kelapa-gading/info,100000,134.0,-6.156545127,106.9088722765,1,2.0,0,730,0,472,00000000000000000001101000000000000000000000000000000000000000000000000000000000100000,qquhbz,0.0,15.0,12.0,6.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,5.0,3.0,9.0,4.0,0.0,2.154116716115313,0.2631578947368421,3.8
80,https://www.zomato.com/jakarta/bebek-ummi-kelapa-gading/info,100000,237.0,-6.1672679787,106.9010167569,0,4.2,0,233,0,751,00000000000000000000000000000000000000110000000000000000000000000100000000000000000000,qquhbt,0.0,8.0,7.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,0.0,1.9383053118293052,0.125,3.6
81,https://www.zomato.com/jakarta/pundi-selera-kelapa-gading/info,100000,29.0,-6.152123,106.890253,0,3.6,0,2048,0,98,00000000000000000010000000000000000010000000000000000000000000000010000000000100000000,qquj02,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9497249735351774,0.0,0.0
82,https://www.zomato.com/jakarta/sari-laut-ujung-pandang-1-kelapa-gading/info,200000,52.0,-6.1701749915,106.8996079266,0,3.9,0,1227,0,131,00000000000000000000000000000000000000000000001000000000000000000110000000000100000000,qquhbs,0.0,2.0,2.0,0.0,5.0,0.0,2.0,4.0,8.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,1.9849308446747789,0.0,0.0
83,https://www.zomato.com/jakarta/bak-kut-teh-100-kelapa-gading/info,200000,48.0,-6.163928,106.902905,0,3.7,0,412,0,29,00000000000000100001000000000000000000000000000000000000000000000000000000000000000000,qquhbt,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.5437891850588954,0.25,3.7
84,https://www.zomato.com/jakarta/gokana-ramen-teppan-kelapa-gading/info,110000,161.0,-6.1590091887,106.9070822373,1,3.5,0,985,0,11,00010000000000000000000000000000010000101000000000000000000000000000000000000000000000,qquhbw,0.0,20.0,22.0,14.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,19.0,2.0,17.0,5.0,0.0,1.9977247873257982,0.0,0.0
85,https://www.zomato.com/jakarta/seeds-double-tree-coffee-kelapa-gading/info,100000,52.0,-6.151762,106.892223,0,3.8,0,775,0,579,00000001000000000010100000000000000011000000000000000000000000000000000000000000000000,qquj02,0.0,2.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,3.0,1.0,4.0,0.0,1.816464316399441,0.08333333333333333,4.1
86,https://www.zomato.com/jakarta/tom-sushi-kelapa-gading/info,100000,283.0,-6.1507652708,106.8918291852,1,4.0,0,132,1,4,00000000000000000000000000000000000010100000000000000000000000000000000000000010000000,qquj02,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.5229550675313184,0.0,0.0
87,https://www.zomato.com/jakarta/bun-ong-kelapa-gading/info,200000,64.0,-6.1635492724,106.9032848999,0,2.7,0,232,0,1308,00000100000000000001000000000000000000000000000000000000000000000000000000000000000000,qquhbt,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,1.8087650268886841,0.125,3.0
88,https://www.zomato.com/jakarta/fiesta-steak-2-kelapa-gading/info,250000,67.0,-6.145945,106.892201,1,2.9,0,642,0,11,01000000000000000000000000100000000000000000000000000000000000000000000001000000000000,qquj03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.5,4.0
89,https://www.zomato.com/jakarta/roastworks-coffee-sisha-kelapa-gading/info,250000,38.0,-6.1506892679,106.8928299844,0,3.8,0,1867,0,1771,00010000000000100010100000000000000000000000000000000100000000000000000000000000000010,qquj02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,4.1
90,https://www.zomato.com/jakarta/shabu-shabu-shaburi-kelapa-gading/info,600000,807.0,-6.157506,106.907825,1,4.5,0,912,0,998,00000000000000000000100000000000000000100000000000000000000010000000000000000000100000,qquhbx,0.0,72.0,26.0,30.0,2.0,0.0,2.0,5.0,11.0,1.0,0.0,42.0,7.0,37.0,8.0,0.0,1.98398321945028,0.15789473684210525,3.6333333333333333
91,https://www.zomato.com/jakarta/chefs-kitchen-kelapa-gading/info,150000,56.0,-6.147731,106.909093,0,3.9,0,483,0,812,00000000000000000001001000000000000010000000000000000000000000000000000000000000000000,qquj0b,0.0,1.0,2.0,6.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,7.0,1.0,2.0,0.0,2.135720886148636,0.5,3.3333333333333335
92,https://www.zomato.com/jakarta/mie-onlok-palembang-1-kelapa-gading/info,100000,41.0,-6.1710353255,106.903620176,0,3.6,0,1447,0,19,00000010000000000011100000000000000010000000000000000000000100000000000000000000000010,qquhbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,https://www.zomato.com/jakarta/momoiro-1-kelapa-gading/info,80000,20.0,-6.156792467,106.9092595205,1,3.6,0,78,0,51,00000100000000000000100000000000000000000000000000000000000000000000000000000000000000,qquhbz,0.0,14.0,9.0,6.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,2.0,9.0,2.0,0.0,2.064806404361814,0.0,0.0
94,https://www.zomato.com/jakarta/aj-bakery-kelapa-gading/info,150000,61.0,-6.17244,106.898219,0,3.7,0,78,0,48,00000100000000000000100000000000000000000000000000000000000000000000000000000000000000,qquhbs,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2554823251787537,0.0,0.0
95,https://www.zomato.com/jakarta/lind-s-kelapa-gading/info,200000,138.0,-6.1523476622,106.8979818374,0,4.1,0,1130,0,1425,00000100000000000000001000010000000000000000000000000000000000000000100000000000000010,qquhbx,0.0,7.0,6.0,0.0,2.0,0.0,6.0,4.0,1.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,2.0615976285943542,0.0,0.0
96,https://www.zomato.com/jakarta/sop-ikan-batam-1-kelapa-gading/info,120000,25.0,-6.153803,106.893135,1,3.0,0,1691,4,0,00000000000000000000000000000000000000000000000000000000000000000010000001001000000000,qquhbr,0.0,2.0,3.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,5.0,2.0,2.0,0.0,2.1281677116771607,0.0,0.0
97,https://www.zomato.com/jakarta/coffeegasm-kelapa-gading/info,150000,118.0,-6.15105,106.8911,0,4.2,2,3,0,48,00000000000000100000100000000000000000000000000000000000000000000000000000000000000000,qquj02,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0114042647073516,0.5,4.1
98,https://www.zomato.com/jakarta/ateng-rumah-makan-kelapa-gading/info,200000,73.0,-6.1734096536,106.9001363218,0,4.0,0,865,4,0,00000000000000000001000000000000000000000000001000000000000000000000000000000000000000,qquhbs,0.0,6.0,0.0,6.0,2.0,0.0,0.0,2.0,14.0,4.0,0.0,8.0,0.0,0.0,2.0,0.0,1.8572007905858023,0.0,0.0
99,https://www.zomato.com/jakarta/steamboat-house-kelapa-gading/info,100000,21.0,-6.1564754584,106.9088974223,0,3.2,0,1254,0,320,00000000000000000100000000000000100000100000000000000000000000000000000001000000000000,qquhbz,0.0,14.0,9.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,9.0,2.0,0.0,2.1049899351604697,0.07142857142857142,3.5
100,https://www.zomato.com/jakarta/remboelan-kelapa-gading/info,300000,250.0,-6.156932,106.910132,1,4.1,0,280,0,1051,00000001000000000000000000000000000010000000000000000000000000000100000000000000000000,qquhbz,0.0,2.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.013805893852347,0.0,0.0
